model_dir,model_name,n_subtasks,bbh_macro,bbh_weighted,bbh_group,date
Quazim0t0_Phi4Basis-14B-sce,Quazim0t0/Phi4Basis-14B-sce,24,69.0907,68.8943,68.8943,2025-02-04 07:43:24.315036297
Qwen_Qwen1.5-0.5B,Qwen/Qwen1.5-0.5B,24,31.5354,31.314,31.314,2024-06-16 17:51:09.940314054
Qwen_Qwen1.5-1.8B,Qwen/Qwen1.5-1.8B,24,34.7612,34.4905,34.4905,2024-06-16 18:05:50.954009295
Qwen_Qwen1.5-110B,Qwen/Qwen1.5-110B,24,60.9996,60.7013,60.7013,2024-06-23 12:56:58.627901554
Qwen_Qwen1.5-14B-Chat,Qwen/Qwen1.5-14B-Chat,24,52.2859,51.8486,51.8486,2024-06-16 17:47:13.974480629
Qwen_Qwen1.5-32B,Qwen/Qwen1.5-32B,24,57.1539,56.8651,56.8651,2024-06-24 14:56:07.484605789
Qwen_Qwen1.5-32B-Chat,Qwen/Qwen1.5-32B-Chat,24,60.669,60.3715,60.3715,2024-06-24 14:49:31.998987198
Qwen_Qwen1.5-4B-Chat,Qwen/Qwen1.5-4B-Chat,24,40.0555,39.7327,39.7327,2024-06-16 17:55:41.799340248
Qwen_Qwen1.5-MoE-A2.7B,Qwen/Qwen1.5-MoE-A2.7B,24,41.1352,40.7915,40.7915,2024-06-16 17:54:19.555580139
Qwen_Qwen2-0.5B-Instruct,Qwen/Qwen2-0.5B-Instruct,24,31.7252,31.6959,31.6959,2024-06-17 10:32:45.685936689
Qwen_Qwen2-1.5B-Instruct,Qwen/Qwen2-1.5B-Instruct,24,38.5223,38.2399,38.2399,2024-06-17 09:25:35.773003101
Qwen_Qwen2-57B-A14B,Qwen/Qwen2-57B-A14B,24,56.182,55.8931,55.8931,2024-07-01 09:46:26.086879969
Qwen_Qwen2-7B,Qwen/Qwen2-7B,24,53.1532,52.8728,52.8728,2024-06-16 18:03:03.698509932
Qwen_Qwen2-7B-Instruct,Qwen/Qwen2-7B-Instruct,24,55.4478,55.0772,55.0772,2024-06-16 17:52:57.184563160
Qwen_Qwen2-Math-72B-Instruct,Qwen/Qwen2-Math-72B-Instruct,24,63.4338,63.2008,63.2008,2024-09-21 10:29:15.769661903
Qwen_Qwen2-VL-72B-Instruct,Qwen/Qwen2-VL-72B-Instruct,24,69.4629,69.1547,69.1547,2024-10-21 10:18:31.084183455
Qwen_Qwen2-VL-7B-Instruct,Qwen/Qwen2-VL-7B-Instruct,24,54.6451,54.3656,54.3656,2024-10-21 09:45:16.035886049
Qwen_Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,24,42.8898,42.4753,42.4753,2024-09-19 15:55:49.422004938
Qwen_Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct,24,63.9045,63.7389,63.7389,2024-09-19 07:40:46.103982449
Qwen_Qwen2.5-32B-Instruct,Qwen/Qwen2.5-32B-Instruct,24,69.1253,68.7381,68.7381,2024-09-19 09:10:36.366980553
Qwen_Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,24,46.9277,46.5544,46.5544,2024-09-19 09:10:30.506159782
Qwen_Qwen2.5-72B,Qwen/Qwen2.5-72B,24,67.9732,67.8181,67.8181,2024-09-19 15:04:14.867302179
Qwen_Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B-Instruct,24,53.9633,53.6886,53.6886,2024-09-19 07:40:44.512179375
Qwen_Qwen2.5-Math-72B-Instruct,Qwen/Qwen2.5-Math-72B-Instruct,24,64.5227,64.3638,64.3638,2024-09-28 13:51:20.536327362
Qwen_Qwen2.5-Math-7B,Qwen/Qwen2.5-Math-7B,24,44.5464,44.3152,44.3152,2024-09-27 23:02:11.283244371
Qwen_QwQ-32B-Preview,Qwen/QwQ-32B-Preview,24,66.9138,66.6377,66.6377,2024-11-29 12:02:01.234354019
rasyosef_Phi-1_5-Instruct-v0.1,rasyosef/Phi-1_5-Instruct-v0.1,24,31.179,30.9321,30.9321,2024-08-12 09:35:54.794071913
rasyosef_phi-2-instruct-apo,rasyosef/phi-2-instruct-apo,24,44.451,44.0896,44.0896,2024-09-18 07:52:26.530781269
recoilme_Gemma-2-Ataraxy-Gemmasutra-9B-slerp,recoilme/Gemma-2-Ataraxy-Gemmasutra-9B-slerp,24,59.7439,59.7292,59.7292,2024-09-13 23:15:48.138346195
Replete-AI_Llama3-8B-Instruct-Replete-Adapted,Replete-AI/Llama3-8B-Instruct-Replete-Adapted,24,48.7026,48.4117,48.4117,2024-08-13 00:52:12.049306154
RESMPDEV_Qwen2-Wukong-0.5B,RESMPDEV/Qwen2-Wukong-0.5B,24,30.8451,30.6023,30.6023,2024-08-12 21:53:42.975480795
rhysjones_phi-2-orange-v2,rhysjones/phi-2-orange-v2,24,47.7022,47.5091,47.5091,2024-08-13 01:08:33.567536116
riaz_FineLlama-3.1-8B,riaz/FineLlama-3.1-8B,24,45.8573,45.5476,45.5476,2024-10-12 19:20:42.350973368
RLHFlow_ArmoRM-Llama3-8B-v0.1,RLHFlow/ArmoRM-Llama3-8B-v0.1,24,28.7647,28.3458,28.3458,2024-10-08 15:25:44.503254414
Rombo-Org_Rombo-LLM-V2.5-Qwen-7b,Rombo-Org/Rombo-LLM-V2.5-Qwen-7b,24,53.9975,53.7407,53.7407,2025-01-14 09:19:38.331461906
rombodawg_Rombos-Coder-V2.5-Qwen-14b,rombodawg/Rombos-Coder-V2.5-Qwen-14b,24,61.6514,61.5345,61.5345,2025-02-06 10:53:13.814351797
rombodawg_Rombos-LLM-V2.5-Qwen-0.5b,rombodawg/Rombos-LLM-V2.5-Qwen-0.5b,24,32.9368,32.8068,32.8068,2024-09-29 12:17:57.927129030
rombodawg_Rombos-LLM-V2.5-Qwen-14b,rombodawg/Rombos-LLM-V2.5-Qwen-14b,24,64.8109,64.6242,64.6242,2024-09-29 12:17:57.925443172
rombodawg_Rombos-LLM-V2.5-Qwen-32b,rombodawg/Rombos-LLM-V2.5-Qwen-32b,24,70.4554,70.1441,70.1441,2024-10-09 16:23:15.787047863
rombodawg_Rombos-LLM-V2.5.1-Qwen-3b,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,24,38.8404,38.3093,38.3093,2024-10-08 15:25:46.124880314
rombodawg_rombos_Replete-Coder-Llama3-8B,rombodawg/rombos_Replete-Coder-Llama3-8B,24,32.7628,32.7547,32.7547,2024-10-15 14:45:55.317699909
rsh345_mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,rsh345/mistral-ft-optimized-1218-NeuralHermes-2.5-Mistral-7B,24,51.8844,51.5015,51.5015,2025-01-27 22:44:06.217472553
sabersaleh_Llama2-7B-SimPO,sabersaleh/Llama2-7B-SimPO,24,34.8916,34.5773,34.5773,2024-12-02 03:51:31.448467255
sabersaleh_Llama3,sabersaleh/Llama3,24,47.8219,47.7001,47.7001,2024-11-30 00:51:55.866061211
sabersalehk_Llama3-001-300,sabersalehk/Llama3-001-300,24,47.4458,47.3182,47.3182,2024-12-03 19:39:51.401895285
sabersalehk_Llama3_01_300,sabersalehk/Llama3_01_300,24,46.9139,46.7801,46.7801,2024-12-03 19:39:51.085762024
SaisExperiments_Gemma-2-2B-Stheno-Filtered,SaisExperiments/Gemma-2-2B-Stheno-Filtered,24,41.4923,41.3296,41.3296,2024-10-08 10:48:36.713681936
SaisExperiments_RightSheep-Llama3.2-3B,SaisExperiments/RightSheep-Llama3.2-3B,24,42.4078,42.3711,42.3711,2025-01-25 13:18:37.981181145
Sakalti_Llama3.2-3B-Uranus-1,Sakalti/Llama3.2-3B-Uranus-1,24,44.3683,44.2631,44.2631,2025-01-09 11:34:11.898907185
Sakalti_Phi3.5-Comets-3.8B,Sakalti/Phi3.5-Comets-3.8B,24,33.3512,33.0151,33.0151,2024-12-21 08:58:11.494344473
Sakalti_Qwen2.5-1B-Instruct,Sakalti/Qwen2.5-1B-Instruct,24,30.2715,30.0816,30.0816,2025-01-18 06:42:28.249136925
SentientAGI_Dobby-Mini-Leashed-Llama-3.1-8B,SentientAGI/Dobby-Mini-Leashed-Llama-3.1-8B,24,51.3805,51.1022,51.1022,2025-02-05 00:24:26.521183491
SentientAGI_Dobby-Mini-Unhinged-Llama-3.1-8B,SentientAGI/Dobby-Mini-Unhinged-Llama-3.1-8B,24,51.4244,51.1717,51.1717,2025-02-04 07:52:17.287033796
sequelbox_Llama3.1-70B-PlumChat,sequelbox/Llama3.1-70B-PlumChat,24,67.5329,67.4709,67.4709,2024-11-27 10:15:54.369544506
sequelbox_Llama3.1-8B-MOTH,sequelbox/Llama3.1-8B-MOTH,24,48.2551,48.1861,48.1861,2024-09-11 20:51:39.231810570
sequelbox_Llama3.1-8B-PlumCode,sequelbox/Llama3.1-8B-PlumCode,24,33.6809,33.4317,33.4317,2024-10-04 00:49:42.496604681
sequelbox_Llama3.1-8B-PlumMath,sequelbox/Llama3.1-8B-PlumMath,24,40.323,39.941,39.941,2024-10-04 00:49:42.487492323
sethuiyer_Llama-3.1-8B-Experimental-1208-Instruct,sethuiyer/Llama-3.1-8B-Experimental-1208-Instruct,24,49.6423,49.5747,49.5747,2025-01-18 16:41:03.404980421
sethuiyer_Llamaverse-3.1-8B-Instruct,sethuiyer/Llamaverse-3.1-8B-Instruct,24,54.1416,54.0705,54.0705,2025-01-14 12:44:28.646270752
sethuiyer_Qwen2.5-7B-Anvita,sethuiyer/Qwen2.5-7B-Anvita,24,54.6586,54.3308,54.3308,2024-10-27 10:57:21.900658846
shastraai_Shastra-LLAMA2-Math-Commonsense-SFT,shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,24,38.4317,38.101,38.101,2024-10-27 20:31:40.783842802
shivank21_mistral_dpo_self,shivank21/mistral_dpo_self,24,32.1626,31.9042,31.9042,2025-02-05 15:30:44.576455593
Sicarius-Prototyping_Brainy_LLAMA,Sicarius-Prototyping/Brainy_LLAMA,24,51.1713,50.946,50.946,2024-12-05 09:09:29.148303986
SicariusSicariiStuff_LLAMA-3_8B_Unaligned_BETA,SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,24,47.1723,46.9537,46.9537,2024-10-18 16:25:38.857838631
SicariusSicariiStuff_Phi-Line_14B,SicariusSicariiStuff/Phi-Line_14B,24,61.5443,61.2914,61.2914,2025-02-19 14:36:16.559659719
SicariusSicariiStuff_Qwen2.5-14B_Uncensored,SicariusSicariiStuff/Qwen2.5-14B_Uncensored,24,63.0894,62.819,62.819,2024-09-23 15:03:43.024526119
SicariusSicariiStuff_Qwen2.5-14B_Uncensored_Instruct,SicariusSicariiStuff/Qwen2.5-14B_Uncensored_Instruct,24,59.3679,59.2258,59.2258,2024-09-23 15:44:11.395552397
siqi00_Mistral-7B-DFT,siqi00/Mistral-7B-DFT,24,46.6488,46.4503,46.4503,2025-02-06 03:10:32.164575577
skymizer_Llama2-7b-sft-chat-custom-template-dpo,skymizer/Llama2-7b-sft-chat-custom-template-dpo,24,36.8847,36.6777,36.6777,2024-07-22 09:27:35.755895138
SkyOrbis_SKY-Ko-Llama3.2-1B-lora-epoch5,SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,24,34.0602,33.9004,33.9004,2024-12-27 23:07:45.820359945
SkyOrbis_SKY-Ko-Llama3.2-1B-lora-v2-epoch3,SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,24,34.0602,33.9004,33.9004,2024-12-27 14:33:24.233673811
SkyOrbis_SKY-Ko-Llama3.2-3B-lora-epoch1,SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,24,43.9963,43.8986,43.8986,2024-12-27 19:13:30.826761484
SkyOrbis_SKY-Ko-Qwen2.5-3B-Instruct,SkyOrbis/SKY-Ko-Qwen2.5-3B-Instruct,24,42.6482,42.5968,42.5968,2025-01-09 05:20:29.724138260
SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,24,50.7796,50.4253,50.4253,2025-02-01 11:38:17.208038330
SkyOrbis_SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,24,53.8986,53.4282,53.4282,2025-02-04 23:46:25.219999313
someon98_qwen-CoMa-0.5b,someon98/qwen-CoMa-0.5b,24,29.5334,29.2484,29.2484,2024-12-29 15:57:54.034236193
sometimesanotion_Qwen2.5-14B-Vimarckoso-v2,sometimesanotion/Qwen2.5-14B-Vimarckoso-v2,24,65.5034,65.3185,65.3185,2024-12-26 11:13:41.626441956
sometimesanotion_Qwen2.5-14B-Vimarckoso-v3,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3,24,64.146,64.0167,64.0167,2024-12-27 10:51:32.631472111
sometimesanotion_Qwen2.5-14B-Vimarckoso-v3-IF-Variant,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-IF-Variant,24,55.2079,54.9731,54.9731,2024-12-28 08:24:13.405778408
sometimesanotion_Qwen2.5-7B-Gordion-v0.1-Prose,sometimesanotion/Qwen2.5-7B-Gordion-v0.1-Prose,24,55.9909,55.6674,55.6674,2025-02-18 19:33:26.224731922
sometimesanotion_Qwentessential-14B-v1,sometimesanotion/Qwentessential-14B-v1,24,65.4517,65.3532,65.3532,2025-02-18 14:07:43.961488485
sometimesanotion_Qwentinuum-14B-v1,sometimesanotion/Qwentinuum-14B-v1,24,65.7257,65.4747,65.4747,2024-12-21 17:29:11.948928595
sometimesanotion_Qwentinuum-14B-v2,sometimesanotion/Qwentinuum-14B-v2,24,65.5536,65.3359,65.3359,2024-12-22 00:57:24.052570820
sometimesanotion_Qwentinuum-14B-v6,sometimesanotion/Qwentinuum-14B-v6,24,65.4452,65.2664,65.2664,2024-12-22 13:06:31.794478655
sometimesanotion_Qwentinuum-14B-v7,sometimesanotion/Qwentinuum-14B-v7,24,65.5143,65.2838,65.2838,2024-12-22 17:42:39.449629784
sometimesanotion_Qwentinuum-14B-v8,sometimesanotion/Qwentinuum-14B-v8,24,65.3426,65.1797,65.1797,2024-12-22 17:42:39.247886896
sometimesanotion_Qwenvergence-14B-v0.6-004-model_stock,sometimesanotion/Qwenvergence-14B-v0.6-004-model_stock,24,62.4934,62.3503,62.3503,2025-01-03 07:33:50.153537512
sometimesanotion_Qwenvergence-14B-v3,sometimesanotion/Qwenvergence-14B-v3,24,65.4824,65.2664,65.2664,2024-12-21 05:42:00.771673441
sometimesanotion_Qwenvergence-14B-v3-Prose,sometimesanotion/Qwenvergence-14B-v3-Prose,24,65.1291,64.9366,64.9366,2024-12-21 03:20:34.613541842
sometimesanotion_Qwenvergence-14B-v3-Reason,sometimesanotion/Qwenvergence-14B-v3-Reason,24,65.6128,65.4053,65.4053,2024-12-21 05:38:59.944628716
sometimesanotion_Qwenvergence-14B-v8,sometimesanotion/Qwenvergence-14B-v8,24,65.2246,65.1449,65.1449,2025-01-16 00:20:12.159534931
sometimesanotion_Qwenvergence-14B-v9,sometimesanotion/Qwenvergence-14B-v9,24,61.6562,61.4477,61.4477,2025-01-17 14:15:55.176376581
Sorawiz_Gemma-9B-Base,Sorawiz/Gemma-9B-Base,24,59.3041,59.1911,59.1911,2025-02-25 00:44:54.664719343
Sorawiz_Gemma-Creative-9B-Base,Sorawiz/Gemma-Creative-9B-Base,24,54.5861,54.4003,54.4003,2025-02-25 00:49:43.862648487
Sourjayon_DeepSeek-R1-ForumNXT,Sourjayon/DeepSeek-R1-ForumNXT,24,33.102,32.9977,32.9977,2025-02-04 23:26:40.193877935
spmurrayzzz_Mistral-Syndicate-7B,spmurrayzzz/Mistral-Syndicate-7B,24,42.4506,42.4058,42.4058,2024-07-25 13:59:08.077824831
ssmits_Qwen2.5-95B-Instruct,ssmits/Qwen2.5-95B-Instruct,24,70.378,70.0573,70.0573,2024-10-05 17:44:06.878959179
suayptalha_DeepSeek-R1-Distill-Llama-3B,suayptalha/DeepSeek-R1-Distill-Llama-3B,24,44.5179,44.3673,44.3673,2025-02-24 19:43:32.259582519
suayptalha_Komodo-Llama-3.2-3B-v2-fp16,suayptalha/Komodo-Llama-3.2-3B-v2-fp16,24,43.55,43.3952,43.3952,2024-11-20 00:40:22.514847279
sumink_bbhqwen,sumink/bbhqwen,24,33.8825,33.6574,33.6574,2025-02-25 21:09:49.807029486
sumink_bbhqwen2,sumink/bbhqwen2,24,30.6632,30.1857,30.1857,2025-02-26 01:52:32.618289709
sumink_bbhqwen4,sumink/bbhqwen4,24,31.994,31.9042,31.9042,2025-02-26 01:53:40.507750033
sumink_bbhqwen5,sumink/bbhqwen5,24,29.131,28.6235,28.6235,2025-02-26 02:58:03.594290018
sumink_bbhqwen6,sumink/bbhqwen6,24,27.8224,27.3043,27.3043,2025-02-26 02:29:23.559057236
sumink_Qwenftmodel,sumink/Qwenftmodel,24,38.227,37.9274,37.9274,2024-12-05 11:43:35.514016867
Supichi_BBAI_135_Gemma,Supichi/BBAI_135_Gemma,24,35.6841,35.4973,35.4973,2025-02-27 09:11:23.614712000
Syed-Hasan-8503_Phi-3-mini-4K-instruct-cpo-simpo,Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,24,56.8153,56.4659,56.4659,2024-08-27 21:53:17.147629261
synergetic_FrankenQwen2.5-14B,synergetic/FrankenQwen2.5-14B,24,60.4775,60.25,60.25,2024-12-02 02:54:59.023829937
T145_Meta-Llama-3.1-8B-Instruct-TIES,T145/Meta-Llama-3.1-8B-Instruct-TIES,24,50.7011,50.5815,50.5815,2024-12-23 11:35:32.408423901
T145_qwen-2.5-3B-merge-test,T145/qwen-2.5-3B-merge-test,24,48.4249,48.0299,48.0299,2024-11-18 11:23:00.402508020
tangledgroup_tangled-llama-pints-1.5b-v0.1-instruct,tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,24,31.4344,31.071,31.071,2024-09-03 07:30:56.980267525
tanliboy_lambda-qwen2.5-14b-dpo-test,tanliboy/lambda-qwen2.5-14b-dpo-test,24,63.9351,63.7042,63.7042,2024-09-27 21:48:10.124333143
tanliboy_lambda-qwen2.5-32b-dpo-test,tanliboy/lambda-qwen2.5-32b-dpo-test,24,67.639,67.1932,67.1932,2024-10-07 10:23:41.557536364
Tarek07_Thalassic-Alpha-LLaMa-70B,Tarek07/Thalassic-Alpha-LLaMa-70B,24,69.4041,69.2762,69.2762,2025-01-28 10:18:39.334360361
Telugu-LLM-Labs_Indic-gemma-2b-finetuned-sft-Navarasa-2.0,Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,24,32.4088,32.1819,32.1819,2025-02-06 09:43:07.068042994
Telugu-LLM-Labs_Indic-gemma-7b-finetuned-sft-Navarasa-2.0,Telugu-LLM-Labs/Indic-gemma-7b-finetuned-sft-Navarasa-2.0,24,40.2299,40.0278,40.0278,2025-02-06 09:23:15.521896123
tensopolis_falcon3-10b-tensopolis-v1,tensopolis/falcon3-10b-tensopolis-v1,24,60.4164,60.25,60.25,2025-02-01 06:10:53.720671177
tensopolis_mistral-small-2501-tensopolis-v1,tensopolis/mistral-small-2501-tensopolis-v1,24,64.7474,64.4333,64.4333,2025-02-18 17:53:01.667705536
tensopolis_phi-4-tensopolis-v1,tensopolis/phi-4-tensopolis-v1,24,68.8558,68.6513,68.6513,2025-02-18 14:19:12.011973619
tensopolis_qwen2.5-14b-tensopolis-v1,tensopolis/qwen2.5-14b-tensopolis-v1,24,63.5713,63.305,63.305,2025-02-01 12:06:27.713174820
tensopolis_qwen2.5-7b-tensopolis-v1,tensopolis/qwen2.5-7b-tensopolis-v1,24,52.7006,52.4735,52.4735,2025-02-25 00:23:40.954926729
TheDrummer_Gemmasutra-9B-v1,TheDrummer/Gemmasutra-9B-v1,24,58.8691,58.7398,58.7398,2024-09-20 00:46:06.468886614
TheDrummer_Tiger-Gemma-9B-v2,TheDrummer/Tiger-Gemma-9B-v2,24,56.1719,56.1361,56.1361,2025-01-08 02:39:28.095537901
theo77186_Qwen2.5-Coder-7B-Instruct-20241106,theo77186/Qwen2.5-Coder-7B-Instruct-20241106,24,50.0798,49.8004,49.8004,2025-01-19 17:28:09.010283470
theprint_CleverBoi-Llama-3.1-8B-Instruct,theprint/CleverBoi-Llama-3.1-8B-Instruct,24,45.5962,45.4956,45.4956,2024-09-14 01:30:52.106436491
theprint_CleverBoi-Llama-3.1-8B-v2,theprint/CleverBoi-Llama-3.1-8B-v2,24,46.6782,46.4329,46.4329,2024-09-23 14:57:18.182104588
theprint_ReWiz-Llama-3.1-8B-v2,theprint/ReWiz-Llama-3.1-8B-v2,24,46.3243,46.0857,46.0857,2024-11-06 17:40:05.761704206
TheTsar1209_qwen-carpmuscle-r-v0.3,TheTsar1209/qwen-carpmuscle-r-v0.3,24,62.2712,61.8816,61.8816,2024-10-23 17:12:55.392770052
TheTsar1209_qwen-carpmuscle-v0.1,TheTsar1209/qwen-carpmuscle-v0.1,24,64.343,64.0687,64.0687,2024-10-10 23:33:20.884622335
thomas-yanxin_XinYuan-Qwen2-1_5B,thomas-yanxin/XinYuan-Qwen2-1_5B,24,36.3549,36.1743,36.1743,2024-09-18 06:59:36.787885666
tianyil1_MistralForCausalLM_Cal_DPO,tianyil1/MistralForCausalLM_Cal_DPO,24,43.8142,43.4647,43.4647,2025-01-25 09:55:17.900784492
TIGER-Lab_AceCoder-Qwen2.5-Coder-7B-Base-Rule,TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Base-Rule,24,49.0238,48.7242,48.7242,2025-03-07 08:21:17.870181561
TIGER-Lab_Qwen2.5-Math-7B-CFT,TIGER-Lab/Qwen2.5-Math-7B-CFT,24,46.3694,46.1552,46.1552,2025-03-07 06:51:03.095079422
tiiuae_falcon-11B,tiiuae/falcon-11B,24,43.9164,43.6209,43.6209,2024-06-17 17:13:34.466842890
tiiuae_falcon-40b,tiiuae/falcon-40b,24,40.1853,40.0972,40.0972,2024-06-19 15:43:44.832475901
tiiuae_falcon-mamba-7b,tiiuae/falcon-mamba-7b,24,42.8485,42.8051,42.8051,2024-07-23 09:35:42.201651096
tiiuae_Falcon3-10B-Base,tiiuae/Falcon3-10B-Base,24,59.5004,59.2605,59.2605,2024-12-12 20:48:42.411392927
tiiuae_Falcon3-1B-Instruct,tiiuae/Falcon3-1B-Instruct,24,37.4454,37.181,37.181,2024-12-16 10:20:51.693674564
tiiuae_Falcon3-3B-Base,tiiuae/Falcon3-3B-Base,24,44.2137,43.916,43.916,2024-12-13 10:47:13.207084894
tiiuae_Falcon3-7B-Instruct,tiiuae/Falcon3-7B-Instruct,24,56.3244,55.9799,55.9799,2024-12-16 12:52:08.236732006
tiiuae_Falcon3-Mamba-7B-Instruct,tiiuae/Falcon3-Mamba-7B-Instruct,24,46.7896,46.5371,46.5371,2024-12-13 11:09:56.424116850
tinycompany_ShawtyIsBad-bgem3,tinycompany/ShawtyIsBad-bgem3,24,38.5297,38.2399,38.2399,2025-03-08 08:08:52.709068537
tinycompany_ShawtyIsBad-e5-large,tinycompany/ShawtyIsBad-e5-large,24,38.7348,38.4482,38.4482,2025-03-08 08:21:09.354124069
tinycompany_ShawtyIsBad-nomic1.5,tinycompany/ShawtyIsBad-nomic1.5,24,38.736,38.4135,38.4135,2025-03-08 17:27:00.110831976
TinyLlama_TinyLlama-1.1B-Chat-v0.1,TinyLlama/TinyLlama-1.1B-Chat-v0.1,24,30.8353,30.5503,30.5503,2024-12-02 17:51:22.256660461
TinyLlama_TinyLlama-1.1B-Chat-v1.0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,24,31.0356,30.6023,30.6023,2024-08-07 00:49:39.907351494
TinyLlama_TinyLlama-1.1B-intermediate-step-1431k-3T,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,24,30.7119,30.2899,30.2899,2024-11-27 22:44:14.189161062
Triangle104_Dolphin3-Llama3.2-Smart,Triangle104/Dolphin3-Llama3.2-Smart,24,39.7508,39.455,39.455,2025-01-27 14:24:04.285230875
Triangle104_DS-Distilled-Hermes-Llama-3.1,Triangle104/DS-Distilled-Hermes-Llama-3.1,24,51.1701,51.1022,51.1022,2025-01-27 14:55:35.418612480
Triangle104_DSR1-Distill-Llama-Lit-8B,Triangle104/DSR1-Distill-Llama-Lit-8B,24,42.8406,42.753,42.753,2025-02-24 23:38:30.129170179
Triangle104_DSR1-Distill-Qwen-7B-RP,Triangle104/DSR1-Distill-Qwen-7B-RP,24,43.2649,42.9092,42.9092,2025-02-24 23:29:28.512721300
Triangle104_Llama3.1-Allades-Lit-8b,Triangle104/Llama3.1-Allades-Lit-8b,24,41.833,41.6421,41.6421,2025-02-24 23:29:28.512858629
Triangle104_Mistral-Small-24b-Harmony,Triangle104/Mistral-Small-24b-Harmony,24,64.3373,64.225,64.225,2025-02-25 02:47:28.193530083
Triangle104_Phi-4-AbliteratedRP,Triangle104/Phi-4-AbliteratedRP,24,67.0878,66.9849,66.9849,2025-01-27 13:48:10.733380318
Triangle104_Phi4-RP-o1,Triangle104/Phi4-RP-o1,24,66.5256,66.3774,66.3774,2025-02-01 01:15:16.583810568
Triangle104_Phi4-RP-o1-Ablit,Triangle104/Phi4-RP-o1-Ablit,24,66.2983,66.117,66.117,2025-02-25 02:09:01.904723644
Triangle104_Porpoise-R1-Llama3.2-3b,Triangle104/Porpoise-R1-Llama3.2-3b,24,38.2368,37.9274,37.9274,2025-02-18 19:00:40.399904966
Triangle104_RomboHermes3-R1-Llama3.2-3b,Triangle104/RomboHermes3-R1-Llama3.2-3b,24,42.6395,42.6662,42.6662,2025-02-18 14:30:18.056331873
TTTXXX01_Mistral-7B-Base-SimPO2-5e-7,TTTXXX01/Mistral-7B-Base-SimPO2-5e-7,24,43.1955,43.0134,43.0134,2024-09-03 07:29:03.000860691
tugstugi_Qwen2.5-7B-Instruct-QwQ-v0.1,tugstugi/Qwen2.5-7B-Instruct-QwQ-v0.1,24,51.0106,50.8592,50.8592,2025-01-20 00:34:46.191335917
UCLA-AGI_Gemma-2-9B-It-SPPO-Iter2,UCLA-AGI/Gemma-2-9B-It-SPPO-Iter2,24,59.8988,59.7639,59.7639,2024-08-12 22:55:12.209560633
UCLA-AGI_Gemma-2-9B-It-SPPO-Iter3,UCLA-AGI/Gemma-2-9B-It-SPPO-Iter3,24,60.0708,59.9202,59.9202,2024-08-12 09:50:00.285011530
UCLA-AGI_Llama-3-Instruct-8B-SPPO-Iter3,UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter3,24,50.7958,50.6336,50.6336,2024-06-27 00:03:36.160113335
UCLA-AGI_Mistral7B-PairRM-SPPO,UCLA-AGI/Mistral7B-PairRM-SPPO,24,44.3898,44.1243,44.1243,2024-09-27 18:57:02.486663103
UCLA-AGI_Mistral7B-PairRM-SPPO-Iter2,UCLA-AGI/Mistral7B-PairRM-SPPO-Iter2,24,44.6572,44.5582,44.5582,2024-08-12 22:57:42.770905495
UCLA-AGI_Mistral7B-PairRM-SPPO-Iter3,UCLA-AGI/Mistral7B-PairRM-SPPO-Iter3,24,43.9659,43.8292,43.8292,2024-08-12 22:59:28.175946712
UKzExecution_LlamaExecutor-8B-3.0.5,UKzExecution/LlamaExecutor-8B-3.0.5,24,50.06,49.9219,49.9219,2024-08-13 05:16:39.182970285
unsloth_Llama-3.2-1B-Instruct-no-system-message,unsloth/Llama-3.2-1B-Instruct-no-system-message,24,35.4374,35.1328,35.1328,2025-01-24 03:34:55.149317026
unsloth_phi-4-unsloth-bnb-4bit,unsloth/phi-4-unsloth-bnb-4bit,24,67.9109,67.6966,67.6966,2025-01-09 09:28:29.456952095
